track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
Wait Until Tomorrow,7M73rJqYwzbw8jaqNsWLpf,219250,The Jimi Hendrix Experimento,2017-03-02 00:00:00 UTC,Los Años Luz Discos,1,1tNACeF9Pk67b8jvzYBDdB,00AuH5M9ms9SBUVijjpVof,219.25
Castles Made Of Sand,4qgwgJkuGvuqZT0c6IvKxK,254250,The Jimi Hendrix Experimento,2017-03-02 00:00:00 UTC,Los Años Luz Discos,1,1tNACeF9Pk67b8jvzYBDdB,00AuH5M9ms9SBUVijjpVof,254.25
Come On (Part 1),7cud5rA0hyblSaXCxV3FiR,198500,The Jimi Hendrix Experimento,2017-03-02 00:00:00 UTC,Los Años Luz Discos,1,1tNACeF9Pk67b8jvzYBDdB,00AuH5M9ms9SBUVijjpVof,198.5
Crosstown Traffic,665HJMgNIWkKa4ekaia48u,261508,The Jimi Hendrix Experimento,2017-03-02 00:00:00 UTC,Los Años Luz Discos,1,1tNACeF9Pk67b8jvzYBDdB,00AuH5M9ms9SBUVijjpVof,261.508
The Wind Cries Mary,1mPUmNpeRdZtN9xZR2rAK8,240250,The Jimi Hendrix Experimento,2017-03-02 00:00:00 UTC,Los Años Luz Discos,1,1tNACeF9Pk67b8jvzYBDdB,00AuH5M9ms9SBUVijjpVof,240.25
Iylm,0eQLbjIPBJCqi1mxPBJ3fS,140519,Iylm,2021-12-22 00:00:00 UTC,Solo's Dojo,2,7av8naS0K2dxYx6lLH3pk6,00WeyJCsPWQ5jT7oq1pg7Y,140.519
A Light That Never Comes,1rNAxXJLt9gQEicKHfswK2,230295,A Light That Never Comes - Tribute To Linkin Park And Steve Aoki,2013-10-23 00:00:00 UTC,Pop Beatz,0,3FfNECaaPY4FD7opVl17P7,00xtj0ItFK8vjtTf0T40Iz,230.295
A Light That Never Comes - Instrumental Version,1KtMtVQScHw66DBwgzCxpC,230295,A Light That Never Comes - Tribute To Linkin Park And Steve Aoki,2013-10-23 00:00:00 UTC,Pop Beatz,0,3FfNECaaPY4FD7opVl17P7,00xtj0ItFK8vjtTf0T40Iz,230.295
A Light That Never Comes - Instrumental Version,1Gb6NvVEwWcJDCJ9H0VllJ,230321,A Light That Never Comes - Tribute To Linkin Park And Steve Aoki,2013-10-08 00:00:00 UTC,Pop Beatz,0,4XNaVzjjwcAtTP8DGom1xo,00xtj0ItFK8vjtTf0T40Iz,230.321
A Light That Never Comes,3J2Vn6sEEq8ppE9wTa8B2f,230321,A Light That Never Comes - Tribute To Linkin Park And Steve Aoki,2013-10-08 00:00:00 UTC,Pop Beatz,0,4XNaVzjjwcAtTP8DGom1xo,00xtj0ItFK8vjtTf0T40Iz,230.321
Linkin Park Koplo,0JPAYF7ozLYNmrCes8VzYL,193700,Linkin Park Koplo,2023-10-24 00:00:00 UTC,Dollar Digital Production,0,2NTSPtuJ15c9t137kHDn9B,01KfYEhs3fxnMppWEot3tT,193.7
Money Ain'T Sh!T,1flNcpoQyHDItU9KgZlBHr,198661,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,198.661
New Nwo (Feat. Grande Marshall & Boldy James),1EB4SpdhVa8uc2kW0e6SYn,230974,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,230.974
09:40:00,2ID17YbmupLtJoaAKsRZZg,151693,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,151.693
Million Man March,1DeWFhZLy0L6ccoBv5t4tI,241371,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,241.371
F*Ck Everybody (Feat. William Wilson),7v8FfDWRRaqaiXDlIxO3Mf,220107,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,220.107
Fake Id,2xyoku5w2DPmL4LxltHh18,225880,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,225.88
I Am Myself (Poem),4pyNQTlEbFiJ2SLiQbcizp,70347,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,70.347
Take It Back (Feat. Shy Guy),3NZgZvbaqW8uPerEhP8UpC,250200,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,250.2
Recognize,6TyezKu4NX7nSxV4sJsbZi,154044,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,154.044
Mind Off Da Bs,3u349MU8XXFafafX0R0l93,223712,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,223.712
Wadadang (Feat. Bodega Bamz),1Z6srbJRJRSoGXqZEoBrbY,261250,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,261.25
My City Made Me Do It (Feat. Smoke Dza),2RRcHP4ijYkBy6lzIcgclM,212453,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,212.453
To Da Grave,2YiKPJuS593hOcJpDUJgtJ,172486,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,172.486
Golden Boys (Feat. Riff Raff),6692dL8Rt7Q8VQBxSeiHXn,206811,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,206.811
Quit Ya Day Job,2TToP73hdaqy6YCXg4nPVW,190824,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,190.824
Never Gonna Be Right (Feat. D Stunna & Shy Guy),3iEC9o8A6dVwwKYC6loGFR,222798,Black Bart,2013-02-13 00:00:00 UTC,Black Dave,12,3b70joxewFDjuqR19UXdFe,023YJhJlLPOOn0pDUjRtaD,222.798
Frontin,2Hle36wiExaDtFsegvCuSz,263053,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,263.053
Dangerous,68VC5dZ7UoCVO58JGxN27N,200640,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,200.64
(Intro) Ready For War,2PaF7aXonhMibcg78u9htD,200640,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,200.64
Thinkin About You,38shUy64Iw7LrP7k1C3qiM,162013,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,162.013
On Da Map,28bhOBUqoutZq7xvNRNIcP,169453,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,169.453
Free Bk,5LlX84qOXtlv1KynQMhks4,169453,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,169.453
Little Bit Mo,39V9WW18RHN3A2jkF6cUoN,214280,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,214.28
Night In The Ocean,1cpV0ENAiBLPjFRmwd7Wgl,288333,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,288.333
Bucket Low (Fuck It Tho),6UbQ1GJHFi5dAOsPvnTGu5,151613,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,151.613
Rap & Skate,7tJB5clyBgsmigbUje1JpH,239280,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,239.28
Bitch Nigga Why You Fake,0M1FqRQpxAwHDDbnG7es7Q,160520,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,160.52
Muthafuck! My Enemies,22s5ZtM1CQHrlzij4wX85b,174760,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,174.76
Gone,3If66UsBaYLbRpgXBVAB41,210253,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,210.253
Boomin N' Zoomin,0jhRT1SWQsX49Gvs96p9GI,215506,Stay Black,2013-02-21 00:00:00 UTC,Black Dave,3,47qAG1nLKFKDBFhmNxsGVP,023YJhJlLPOOn0pDUjRtaD,215.506
Damn,2DvkcdXUITfqYT6QzXAXuw,143411,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,143.411
No Smoke,1NWErc1VV46ktsgG9S6dKA,111869,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,111.869
Lurkin,5mz9wRBh7BTYJfNglGEUqD,101020,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,101.02
Michael Kors,5fDFmPPgPMcdUreoGkrQll,177715,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,177.715
Ain'T Lit,0jCeRpRITALXfFTgCXdtVx,219088,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,219.088
Goofy,1s3baYu8oMDiY1hKB9iHrR,151558,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,151.558
Arm & A Leg,7pzAhbYMjtLlqvWZ733iDX,183291,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,183.291
Clientele Boomin,7aiL6jaROiZbBuujX0teF3,183281,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,183.281
Blowin Dope Wit My Skaters,7if5jtT1cBi6eLau3P6Z2k,173500,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,173.5
Surfin',6PzekgwoIVO2CFPFWGfvgu,145678,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,145.678
Bitchyouugly!,1RaME08gnEYZW8e4ErZ3mV,181472,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,181.472
Don'T Call,6SOkbJWCl9TOuOuKILwycj,184137,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,184.137
Love 2 Get Stoned,2toANQ2NV8UNXM5FvmNjCq,206577,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,206.577
Skateboard Deck,4k41RXTLLhsYa9Yx1UkXbV,169218,Punk Savage,2018-09-29 00:00:00 UTC,Black Dave,2,6UotKhMyAcTo7F7ysTpuWE,023YJhJlLPOOn0pDUjRtaD,169.218
Chicken Spot,69Sykj6zhjBPEnvxW7771m,181785,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,181.785
We Don' T Know U,2U1bOjTvDOlKGcJdk5sX3J,102000,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,102.0
Gold Teef & A Gold Chain,5Yof6RS21QqKWjhPfoN0Ea,147374,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,147.374
Feness & Derty (Live Version),3SiHbtYg5qA1OiLZQHFmmo,145826,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,145.826
Stevie Williams,6oaJI4kUsibIba1NIT7lGL,149622,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,149.622
Sinning,1NSWCg4RzwNRWLzXklVyad,167893,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,167.893
Wtf U Mean?,3c9zX6LwzdA5CmHHeOnCsg,182760,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,182.76
Damn Nigga,3LcNiRE7e3WuzDffcjA3vG,173226,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,173.226
Slammin Muhfuggin Doors,1wMrEqljVX134kP8ylAovf,190187,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,190.187
"To Da Grave, Pt. 2",7I6qOoeMvAlsSXhaKBdoAD,181250,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,181.25
Daevon Willis,2MpthEz0UkZvPPSYtJkbky,227966,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,227.966
Fist In The Air (Black Power),6kq1LH5hvY4PENJGYgUVsw,175312,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,175.312
Very Freaky Girl,7r0E267O6VPfaPiI5zQStu,188000,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,188.0
Betta Watch Yo Back,0CH9tOZbOKPpTSIcLVMtuT,171214,Dark Sole,2022-08-28 00:00:00 UTC,Black Dave,1,7959gIcWx9h67LJ9jQ5HJw,023YJhJlLPOOn0pDUjRtaD,171.214
"The Wheels Of The World / The Priests Leap, Jigs",3R3y5uMxcd2GJu6WCnsduT,151493,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,151.493
"Patsy Sean Nancy'S, Reel",0wZMd1BJ2r0WJd0NFNOBUZ,60586,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,60.586
"A Fig For A Kiss, Slip Jig",1NdKvFwB6nE4mWi7bQZ7QN,91920,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,91.92
"The Gowlan Road, Reel",5xx8LfDN2SWjiIWy2hKWop,84013,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,84.013
"The Ewe Reel, Schottische",2E1CBbML7GN9lG7uyXZj6Z,59093,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,59.093
"Johnny Henry, Interview",0UvGfQydRA2BLL3287KN27,79346,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,79.346
"Henry'S #1, Double Jig",6qqDYOfdwQlhT6MYZWABSj,91106,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,91.106
"Reidy Johnson'S / Gagan'S / Reidy Johnson'S, Reels",0IIgtWGsXYncxZfZjHQBOZ,183693,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,183.693
"The Mouse In The Cupboard / The Wandering Minstrel, Jigs",5M6PiGjIeBAJ0y7MEsZcZ1,167933,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,167.933
"Owney Davey'S / Boil The Breakfast Early, Reels",5kgYqQnP7enHSwwWJq4Snt,117533,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,117.533
"Achonry Lasses / The Crooked Road To Dublin, Reels",10JUiTaaVqg3KVuURb4GFi,134826,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,134.826
"Rose In The Heather / Thrush In The Bush, Jigs",7kWx4j0IEr7yKtYuOIyssw,138253,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,138.253
"Jeremiah Martins, Reel",0vBvw4tUU4x1IwgaB91Kp5,68213,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,68.213
"The Stoney Steps / Langton'S / The Stoney Steps, Reels",0BDWRGl2wcsPaK1dd9yhfd,181760,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,181.76
"The Liffey Banks / The Shaskeen, Reels",2FFMZIDsHJo7kvpjZW3QfX,136493,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,136.493
"Down The Broom / The Gatehouse Maid, Reels",7wavHI8W9vTApQcXbcfWPU,135840,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,135.84
"The Nova Scotia / Biddy The Bold Wife, Jigs",63m6UNtj4tvVQ5Uhmh3CWk,123946,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,123.946
"The Five Mile Chase / The Hare'S Paw, Reels",1XL0tdW83dwjANICFhSCXI,150493,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,150.493
Bimis Ag Ol (Let Us Be Drinking) Jig,4LSnrUuiCR6vMwvN8n1Es5,78386,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,78.386
"Dinny O'Briens / Farewell To Connaught, Reels",2EupxhkKWnkaPa3PEUyWsH,143480,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,143.48
"The Black Haired Lass, Reel",1kt9VZPSjyWZGmgyOyaAK7,63706,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,63.706
"The Wise Maid, Reel",0PuL9yOGmup2Y1YLpBGs0A,299880,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,299.88
"The Five Crossroads, Reel",6AnHdrrid12C8gCvSklOcn,105120,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,105.12
"The Highlander'S Kneebuckle, Reel",1SeFzWnfAgriBHGfvk3T5v,62520,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,62.52
"Old Man Dillon / The Whistling Banshee, Jigs",2VmMp4Euv8dAxpWwZ7zkWQ,130893,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,130.893
"Battle Of Aughrim / Lord Mayo, Marches",2r5nYVxxZ24RVbApAdhsYt,138573,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,138.573
"The Old Killavil, Jig",63jZMKaU3LUOxHEp0wXFjy,93026,One Out Of The Fort,2012-10-15 00:00:00 UTC,Bogfire,2,0McXkh2DU1vTXyWaW9uN4J,02ds8He0YeZQopt7bgAIIR,93.026
Black Sabbath,2rghVr8bpL8xt80F0SPM5L,295017,Black Sabbath,2020-10-31 00:00:00 UTC,The Land Before Tim Music,0,6x0vHJtrJ0OKIHJIpUNHeG,02ljaKmLn5QT8zSPw2XX10,295.017
Deep Purple,78YVyu8HpelLSOaIv2ARWy,90388,Deep Purple,2023-09-15 00:00:00 UTC,C_BOX,0,1YEsVKHX5A5iDhKTy0rdvV,02m6JlsBWmb1KUabv1PcoI,90.388
Little Wing - Acoustic,5tcnOaMPy4Uy0mboM5LBbz,117480,Little Wing (Acoustic),2020-09-18 00:00:00 UTC,2294887 Records DK,2,1Ea0Q1UTNXQILkN0OPhNLv,034t27obQmjdViDNTqAQYD,117.48
When The Levee Breaks,2fOd3NSWR6UN5mqJIRRqdC,348466,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,348.466
Lonesome Day Blues,7hsBuOABobxbajlP5USUkh,185640,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,185.64
Wang Dang Doodle,4Non8Bg226m5b4LsA3G0Zt,214440,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,214.44
"Tell Me Where, Tell Me When",6YZTQoO291lGKzFwNLcGl3,185373,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,185.373
Wasting Time In Georgia,0P16vVFPGhb2JuM7r9OinK,224493,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,224.493
Introduction,1YzbQSm7NPxbJdPHqYXN76,27253,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,27.253
Voodoo Chile,3hYgQMYlpv9TbF5Av7CBPM,361546,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,361.546
Here We Go Again,371Gont3iuqMH65bDrpp8s,248346,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,248.346
The Golden Rule,1tE0nL7SyExRVO5dyA74gV,308480,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,308.48
Interview - Jimi And Rebecca,3Ua027tG4npofQaYcxxH5O,131266,Live At The Royal Standard,2013-09-16 00:00:00 UTC,Black Market Music,3,1Jlhu3cTxSAClEWZ22L1RZ,03CCSAOkkfcpJmKwWfV9wA,131.266
Aviones De Papel,77YROra5feWs3xbIika9oy,246483,Aviones De Papel,2023-09-10 00:00:00 UTC,WIRE MUSIC S.A.S.,2,0f5b23tk1LGVHJExO0tZLV,04HAdZKSG8bBWGJ9Yo9hfh,246.483
Mis Lagrimas,1uxrNzfhnLipAabYXzD5OC,229173,Mis Lagrimas,2018-08-31 00:00:00 UTC,Bombo Records,6,17LnxCEREl0mNUfh56YcNL,04HAdZKSG8bBWGJ9Yo9hfh,229.173
Me Voy,3v0t6RpuY6rxEFJ5szXJle,246511,Me Voy,2020-03-20 00:00:00 UTC,Bombo Records,1,1LNrbAOQ2gXzBI6rlq1crT,04HAdZKSG8bBWGJ9Yo9hfh,246.511
Pa' Ser Feliz,4SMIOmnPm49F26Gk6JRAXq,243697,Pa' Ser Feliz,2022-04-18 00:00:00 UTC,Bombo Records,11,2jb0oF9eamcMjugIVzicer,04HAdZKSG8bBWGJ9Yo9hfh,243.697
Solo,76a1WVnIsUj3X17lWVa8ue,161035,Solo,2022-04-28 00:00:00 UTC,Bombo Records,2,2lNON9xCQmtDXyxAe8c3Qt,04HAdZKSG8bBWGJ9Yo9hfh,161.035
Busca Por Dentro (Live),7M0ojbG7VoHrcpox6T9xAd,262810,Busca Por Dentro (Live),2020-06-04 00:00:00 UTC,Bombo Records,1,3sUeQeuC5Z2mNPvBBg9vsi,04HAdZKSG8bBWGJ9Yo9hfh,262.81
Qué Pena,3b25dD9AoRZURW9uZTis4H,270000,Qué Pena,2022-06-03 00:00:00 UTC,Bombo Records,4,4Vaee085YY5onNR1eQAsrU,04HAdZKSG8bBWGJ9Yo9hfh,270.0
Bonitas,3U3iXbquUH5IB52lJw5pPl,244393,Bonitas,2023-02-10 00:00:00 UTC,Bombo Records,13,5vA7AbW70qBkPnZDr5PJFy,04HAdZKSG8bBWGJ9Yo9hfh,244.393
